date,adjClose,adjHigh,adjLow,adjOpen,adjVolume,close,divCash,high,low,open,splitFactor,volume
2013-07-01,1.785,2.07,1.59,2.07,3479,0.595,0.0,0.69,0.53,0.69,1.0,10440
2013-07-02,1.8,1.8108,1.77,1.77,1999,0.6,0.0,0.6036,0.59,0.59,1.0,6000
2013-07-03,1.65,1.8,1.6497,1.8,633,0.55,0.0,0.6,0.5499,0.6,1.0,1900
2013-07-05,1.65,1.77,1.65,1.77,118,0.55,0.0,0.59,0.55,0.59,1.0,355
2013-07-08,1.6497,1.65,1.356,1.65,133,0.5499,0.0,0.55,0.452,0.55,1.0,400
2013-07-09,1.5,1.77,1.3533,1.77,17963,0.5,0.0,0.59,0.4511,0.59,1.0,53891
2013-07-10,1.8,1.8,1.44,1.44,2053,0.6,0.0,0.6,0.48,0.48,1.0,6161
2013-07-11,1.68,1.8,1.68,1.8,1726,0.56,0.0,0.6,0.56,0.6,1.0,5180
2013-07-12,1.764,1.77,1.764,1.77,133,0.588,0.0,0.59,0.588,0.59,1.0,400
2013-07-15,1.77,1.917,1.74,1.8,2741,0.59,0.0,0.639,0.58,0.6,1.0,8225
2013-07-16,1.77,1.8,1.53,1.53,1609,0.59,0.0,0.6,0.51,0.51,1.0,4830
2013-07-17,1.95,2.01,1.86,1.89,2049,0.65,0.0,0.67,0.62,0.63,1.0,6149
2013-07-18,1.95,1.95,1.71,1.71,266,0.65,0.0,0.65,0.57,0.57,1.0,800
2013-07-19,1.89,1.89,1.65,1.65,499,0.63,0.0,0.63,0.55,0.55,1.0,1500
2013-07-22,1.74,2.01,1.74,2.01,133,0.58,0.0,0.67,0.58,0.67,1.0,400
2013-07-23,1.74,1.74,1.74,1.74,3,0.58,0.0,0.58,0.58,0.58,1.0,10
2013-07-24,1.8036,1.8036,1.8036,1.8036,333,0.6012,0.0,0.6012,0.6012,0.6012,1.0,1000
2013-07-25,1.8303,1.8444,1.8303,1.8444,1347,0.6101,0.0,0.6148,0.6101,0.6148,1.0,4043
2013-07-26,1.8,1.83,1.8,1.83,3835,0.6,0.0,0.61,0.6,0.61,1.0,11507
2013-07-29,1.68,1.9494,1.44,1.44,1599,0.56,0.0,0.6498,0.48,0.48,1.0,4800
2013-07-30,1.83,1.83,1.5903,1.5903,366,0.61,0.0,0.61,0.5301,0.5301,1.0,1100
