Date,Close,High,Low,Open,Volume,Adj Close,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2010-01-27,111.63,112.0718,111.611,111.99,86721,98.66326293,99.05374425,98.64646994,98.98144599,86721,0,1
2010-01-28,111.77,111.77,111.52,111.52,37563,98.78700079,98.78700079,98.56604033,98.56604033,37563,0,1
2010-01-29,111.77,111.77,111.77,111.77,69500,98.78700079,98.78700079,98.78700079,98.78700079,69500,0,1
2010-02-01,111.63,111.74,111.526,111.74,209098,98.86209464,98.95951317,98.76998985,98.95951317,209098,0.224963,1
2010-02-02,111.6811,111.75,111.6,111.7,75591,98.90734998,98.9683694,98.83552595,98.92408825,75591,0,1
2010-02-03,111.44,111.62,111.44,111.58,71806,98.69382627,98.85323841,98.69382627,98.81781349,71806,0,1
2010-02-04,112.08,112.08,111.75,111.83,111861,99.26062499,99.26062499,98.9683694,99.03921924,111861,0,1
2010-02-05,112.34,112.52,112.07,112.13,66020,99.49088696,99.6502991,99.25176876,99.30490614,66020,0,1
2010-02-08,112.22,112.322,112.13,112.15,140295,99.38461221,99.47494575,99.30490614,99.3226186,140295,0,1
2010-02-09,111.98,112.28,111.9232,112.17,46922,99.17206269,99.43774959,99.1217593,99.34033106,46922,0,1
2010-02-10,111.67,112.022,111.63,112.02,143341,98.89751956,99.20925885,98.86209464,99.20748761,143341,0,1
2010-02-11,111.7,111.7394,111.55,111.7,89036,98.92408825,98.9589818,98.7912448,98.92408825,89036,0,1
2010-02-12,111.91,111.99,111.87,111.93,52777,99.11006908,99.18091892,99.07464416,99.12778154,52777,0,1
2010-02-16,112.01,112.0999,111.69,111.69,61902,99.19863138,99.27824888,98.91523202,98.91523202,61902,0,1
2010-02-17,111.63,111.95,111.55,111.86,66093,98.86209464,99.145494,98.7912448,99.06578793,66093,0,1
2010-02-18,111.4,111.67,111.27,111.67,55632,98.65840135,98.89751956,98.54327036,98.89751956,55632,0,1
2010-02-19,111.2719,111.31,111.11,111.25,79896,98.54495305,98.57869528,98.40157068,98.5255579,79896,0,1
2010-02-22,111.3,111.3596,111.24,111.26,17096,98.56983905,98.62262218,98.51670167,98.53441413,17096,0,1
2010-02-23,111.83,111.86,111.4,111.48,113651,99.03921924,99.06578793,98.65840135,98.72925119,113651,0,1
2010-02-24,111.8,111.96,111.75,111.82,73723,99.01265055,99.15435023,98.9683694,99.03036301,73723,0,1
2010-02-25,112.16,112.23,112.04,112.23,34737,99.33147483,99.39346844,99.22520007,99.39346844,34737,0,1
2010-02-26,112.16,112.16,112.16,112.16,114200,99.33147483,99.33147483,99.33147483,99.33147483,114200,0,1
2010-03-01,112.12,112.23,112.06,112.18,317887,99.476988,99.57458404,99.42375379,99.5302222,317887,0.204306,1
2010-03-02,112.22,112.23,111.99,112.04,164500,99.56571168,99.57458404,99.36164722,99.40600906,164500,0,1
2010-03-03,112.22,112.24,112.04,112.07,61237,99.56571168,99.58345641,99.40600906,99.43262616,61237,0,1
2010-03-04,112.25,112.32,112.04,112.12,243901,99.59232878,99.65443535,99.40600906,99.476988,243901,0,1
2010-03-05,111.87,111.96,111.75,111.96,214204,99.2551788,99.33503011,99.14871039,99.33503011,214204,0,1
2010-03-08,111.74,111.81,111.7,111.76,109752,99.13983802,99.2019446,99.10434855,99.15758276,109752,0,1
2010-03-09,111.88,111.97,111.8,111.97,177615,99.26405117,99.34390248,99.19307223,99.34390248,177615,0,1
2010-03-10,111.71,111.79,111.64,111.79,38023,99.11322092,99.18419986,99.05111434,99.18419986,38023,0,1
2010-03-11,111.58,111.65,111.49,111.65,61727,98.99788014,99.05998671,98.91802882,99.05998671,61727,0,1
2010-03-12,111.59,111.72,111.37,111.42,53937,99.0067525,99.12209328,98.81156041,98.85592225,53937,0,1
2010-03-15,111.65,111.672,111.516,111.64,63397,99.05998671,99.07950592,98.94109698,99.05111434,63397,0,1
2010-03-16,111.93,111.966,111.63,111.67,28903,99.30841301,99.34035353,99.04224197,99.07773145,28903,0,1
2010-03-17,111.92,111.97,111.77,111.95,27770,99.29954064,99.34390248,99.16645512,99.32615774,27770,0,1
2010-03-18,111.67,111.86,111.63,111.86,83796,99.07773145,99.24630643,99.04224197,99.24630643,83796,0,1
2010-03-19,111.48,111.7105,111.46,111.58,54628,98.90915646,99.11366454,98.89141172,98.99788014,54628,0,1
2010-03-22,111.75,111.76,111.6301,111.76,118068,99.14871039,99.15758276,99.0423307,99.15758276,118068,0,1
2010-03-23,111.65,111.837,111.64,111.81,33125,99.05998671,99.22589999,99.05111434,99.2019446,33125,0,1
2010-03-24,110.92,111.362,110.85,111.32,92351,98.41230386,98.80446252,98.35019728,98.76719857,92351,0,1
2010-03-25,110.77,110.93,110.507,110.89,99029,98.27921834,98.42117623,98.04587507,98.38568676,99029,0,1
2010-03-26,110.94,110.9822,110.64,110.64,53491,98.43004859,98.46748999,98.16387756,98.16387756,53491,0,1
2010-03-29,110.94,111.08,110.86,110.99,222878,98.43004859,98.55426174,98.35906965,98.47441043,222878,0,1
2010-03-30,110.98,110.99,110.79,110.94,47103,98.46553807,98.47441043,98.29696308,98.43004859,47103,0,1
2010-03-31,110.98,110.98,110.98,110.98,47800,98.46553807,98.46553807,98.46553807,98.46553807,47800,0,1
2010-04-01,110.82,110.92,110.77,110.87,119966,98.52789662,98.61680466,98.48344259,98.57235064,119966,0.230284,1
2010-04-05,110.09,110.3265,109.98,110.31,110273,97.87886788,98.08913541,97.78106903,98.07446558,110273,0,1
2010-04-06,110.31,110.39,110.15,110.3,86304,98.07446558,98.14559202,97.93221271,98.06557478,86304,0,1
2010-04-07,110.71,110.78,110.3201,110.35,60056,98.43009777,98.4923334,98.08344529,98.1100288,60056,0,1
2010-04-08,110.6424,110.915,110.61,110.82,45764,98.36999593,98.61235926,98.34118972,98.52789662,45764,0,1
2010-04-09,110.67,110.72,110.43,110.57,40542,98.39453455,98.43898857,98.18115524,98.3056265,40542,0,1
2010-04-12,110.884,110.98,110.74,110.84,45084,98.58479777,98.67014949,98.45677018,98.54567823,45084,0,1
2010-04-13,111.01,111.16,110.892,111.15,159418,98.6968219,98.83018397,98.59191041,98.82129317,159418,0,1
2010-04-14,110.89,111.09,110.871,111.06,88310,98.59013225,98.76794834,98.57323972,98.74127593,88310,0,1
2010-04-15,111.09,111.13,110.8207,110.88,31150,98.76794834,98.80351156,98.52851897,98.58124144,31150,0,1
2010-04-16,111.53,111.569,111.15,111.2,59067,99.15914374,99.19381788,98.82129317,98.86574719,59067,0,1
2010-04-19,111.3,111.48,111.28,111.48,27674,98.95465524,99.11468972,98.93687363,99.11468972,27674,0,1
2010-04-20,111.25,111.25,111.0619,111.23,37483,98.91020121,98.91020121,98.74296518,98.8924196,37483,0,1
2010-04-21,111.41,111.43,111.22,111.29,19880,99.05245409,99.0702357,98.8835288,98.94576443,19880,0,1
2010-04-22,111.1944,111.62,111.1801,111.54,33455,98.86076834,99.23916098,98.84805449,99.16803455,33455,0,1
2010-04-23,111.02,111.0689,110.9225,111.05,47599,98.70571271,98.74918874,98.61902736,98.73238512,47599,0,1
2010-04-26,111.11,111.2343,111.042,111.14,42852,98.78572995,98.89624265,98.72527248,98.81240236,42852,0,1
2010-04-27,111.86,111.89,111.39,111.48,35488,99.45254029,99.47921271,99.03467248,99.11468972,35488,0,1
2010-04-28,111.48,111.639,111.36,111.6,81765,99.11468972,99.25605351,99.00800006,99.22137938,81765,0,1
2010-04-29,111.64,111.687,111.41,111.51,50563,99.25694259,99.29872938,99.05245409,99.14136213,50563,0,1
2010-04-30,111.64,111.64,111.64,111.64,51700,99.25694259,99.25694259,99.25694259,99.25694259,51700,0,1
2010-05-03,111.54,111.65,111.47,111.61,32403,99.3695962,99.46759383,99.30723407,99.43195833,32403,0.226708,1
2010-05-04,112,112.06,111.9,112.04,106317,99.77940447,99.83285772,99.69031571,99.81503997,106317,0,1
2010-05-05,112.3689,112.62,112.222,112.37,55044,100.1080529,100.3317547,99.9771815,100.1090329,55044,0,1
2010-05-06,113,224.74,112.24,112.51,183400,100.670292,200.2180657,99.99321748,100.2337571,183400,0,1
2010-05-07,113.02,113.57,112.77,113.06,122502,100.6881098,101.1780979,100.4653879,100.7237453,122502,0,1
2010-05-10,112.47,112.65,112.25,112.3,133253,100.1981216,100.3584814,100.0021264,100.0466707,133253,0,1
2010-05-11,112.59,112.685,112.3634,112.68,58091,100.3050281,100.3896624,100.103153,100.385208,58091,0,1
2010-05-12,112.41,112.546,112.386,112.5,51262,100.1446684,100.2658291,100.1232871,100.2248482,51262,0,1
2010-05-13,112.6,112.6,112.26,112.57,139921,100.313937,100.313937,100.0110352,100.2872104,139921,0,1
2010-05-14,113.13,113.28,112.897,112.93,115775,100.7861074,100.9197405,100.5785306,100.6079299,115775,0,1
2010-05-17,112.97,113.35,112.93,113.11,71257,100.6435654,100.9821026,100.6079299,100.7682896,71257,0,1
2010-05-18,113.425,113.49,112.93,112.95,194652,101.0489192,101.1068269,100.6079299,100.6257476,194652,0,1
2010-05-19,113.37,113.7,113.3226,113.4,102455,100.9999204,101.2939133,100.9576923,101.026647,102455,0,1
2010-05-20,113.94,114.16,113.72,113.8,146867,101.5077263,101.7037216,101.311731,101.383002,146867,0,1
2010-05-21,113.9111,114.48,113.8411,114.48,406104,101.4819796,101.9888056,101.4196175,101.9888056,406104,0,1
2010-05-24,113.89,114.15,113.8248,114.03,113696,101.4631819,101.6948127,101.4050961,101.5879062,113696,0,1
2010-05-25,114.01,114.44,113.94,114.29,267157,101.5700884,101.9531701,101.5077263,101.8195369,267157,0,1
2010-05-26,113.8,113.8,113.4,113.79,111693,101.383002,101.383002,101.026647,101.3740932,111693,0,1
2010-05-27,113.18,113.31,113.06,113.31,48524,100.8306518,100.9464671,100.7237453,100.9464671,48524,0,1
2010-05-28,113.45,113.69,113.276,113.35,102258,101.0711914,101.2850044,100.916177,100.9821026,102258,0,1
2010-06-01,113.53,113.64,113.32,113.61,216747,101.3484891,101.4466863,101.1610216,101.4199052,216747,0.23126,1
2010-06-02,113.16,113.51,113.13,113.49,352408,101.0181892,101.330635,100.9914081,101.312781,352408,0,1
2010-06-03,113.07,113.22,112.8301,112.91,155020,100.937846,101.0717514,100.7236867,100.7950136,155020,0,1
2010-06-04,113.98,114,113.69,113.8,286589,101.7502051,101.7680591,101.4913214,101.5895187,286589,0,1
2010-06-07,114.22,114.25,113.9,113.93,700149,101.9644536,101.9912347,101.6787889,101.70557,700149,0,1
2010-06-08,114.001,114.2,113.95,114.08,263716,101.7689518,101.9465996,101.723424,101.8394753,263716,0,1
2010-06-09,114.04,114.07,113.76,113.83,99834,101.8037672,101.8305483,101.5538106,101.6162997,99834,0,1
2010-06-10,113.4,113.74,113.36,113.71,254483,101.2324378,101.5359565,101.1967297,101.5091755,254483,0,1
2010-06-11,113.82,113.909,113.5,113.7,115981,101.6073727,101.6868232,101.321708,101.5002484,115981,0,1
2010-06-14,113.73,113.75,113.35,113.5,126398,101.5270295,101.5448836,101.1878026,101.321708,126398,0,1
2010-06-15,113.51,113.81,113.45,113.78,56516,101.330635,101.5984457,101.2770729,101.5716646,56516,0,1
2010-06-16,113.72,113.79,113.566,113.72,93908,101.5181025,101.5805916,101.3806263,101.5181025,93908,0,1
2010-06-17,114.01,114.12,113.7974,113.81,82747,101.7769861,101.8751834,101.5871976,101.5984457,82747,0,1
2010-06-18,113.91,113.998,113.845,113.96,73603,101.6877159,101.7662737,101.6296903,101.732351,73603,0,1
2010-06-21,113.81,113.89,113.52,113.52,115202,101.5984457,101.6698619,101.339562,101.339562,115202,0,1
2010-06-22,114.26,114.26,113.84,113.95,96834,102.0001617,102.0001617,101.6252268,101.723424,96834,0,1
2010-06-23,114.49,114.55,114.28,114.33,78735,102.2054832,102.2590454,102.0180158,102.0626509,78735,0,1
2010-06-24,114.53,114.71,114.394,114.66,59219,102.2411913,102.4018777,102.1197838,102.3572426,59219,0,1
2010-06-25,114.65,114.817,114.509,114.51,48210,102.3483156,102.4973969,102.2224446,102.2233373,48210,0,1
2010-06-28,115.1,115.1,114.85,114.92,147283,102.7500316,102.7500316,102.5268561,102.5893452,147283,0,1
2010-06-29,115.36,115.4,115.2,115.2,54530,102.9821342,103.0178423,102.8393019,102.8393019,54530,0,1
2010-06-30,115.33,115.4,115.1,115.4,87455,102.9553531,103.0178423,102.7500316,103.0178423,87455,0,1
2010-07-01,115.06,115.37,115.04,115.15,225396,102.8942423,103.1714648,102.876357,102.9747263,225396,0.201544,1
2010-07-02,114.99,115.12,114.82,114.97,88463,102.8316437,102.9478983,102.6796185,102.8137584,88463,0,1
2010-07-06,115.26,115.32,114.9281,114.99,185942,103.0730955,103.1267515,102.7762886,102.8316437,185942,0,1
2010-07-07,115.12,115.34,115.1,115.34,433495,102.9478983,103.1446368,102.930013,103.1446368,433495,0,1
2010-07-08,114.98,115.08,114.78,114.92,140718,102.822701,102.9121276,102.6438479,102.7690451,140718,0,1
2010-07-09,114.85,114.94,114.8174,114.9,77360,102.7064465,102.7869304,102.6772934,102.7511598,77360,0,1
2010-07-12,114.91,115.097,114.88,114.9,150574,102.7601024,102.9273302,102.7332744,102.7511598,150574,0,1
2010-07-13,114.6,114.83,114.52,114.83,279150,102.48288,102.6885611,102.4113387,102.6885611,279150,0,1
2010-07-14,115.05,115.08,114.776,114.9,74636,102.8852997,102.9121276,102.6402708,102.7511598,74636,0,1
2010-07-15,115.365,115.49,115.18,115.18,118816,103.1669934,103.2787767,103.0015542,103.0015542,118816,0,1
2010-07-16,115.75,115.84,115.46,115.46,89877,103.5112858,103.5917698,103.2519487,103.2519487,89877,0,1
2010-07-19,115.64,115.79,115.584,115.72,77468,103.4129166,103.5470565,103.3628377,103.4844579,77468,0,1
2010-07-20,115.74,115.94,115.7,115.82,113582,103.5023432,103.6811964,103.4665725,103.5738845,113582,0,1
2010-07-21,116.06,116.0875,115.7175,115.75,56477,103.7885083,103.8131006,103.4822222,103.5112858,56477,0,1
2010-07-22,115.85,115.88,115.652,115.82,98766,103.6007124,103.6275404,103.4236478,103.5738845,98766,0,1
2010-07-23,115.56,115.85,115.52,115.76,203967,103.3413753,103.6007124,103.3056047,103.5202285,203967,0,1
2010-07-26,115.53,115.55,115.322,115.41,45227,103.3145473,103.3324326,103.12854,103.2072354,45227,0,1
2010-07-27,115.25,115.41,115.22,115.27,191271,103.0641529,103.2072354,103.0373249,103.0820382,191271,0,1
2010-07-28,115.68,115.71,115.26,115.28,95592,103.4486872,103.4755152,103.0730955,103.0909808,95592,0,1
2010-07-29,115.98,116.079,115.719,115.73,173572,103.716967,103.8054993,103.4835636,103.4934005,173572,0,1
2010-07-30,116.38,116.4081,116.1701,116.33,494133,104.0746734,104.0998023,103.886967,104.0299601,494133,0,1
2010-08-02,115.94,116.13,115.9,115.99,619282,103.8623094,104.0325167,103.8264763,103.9071008,619282,0.202527,1
2010-08-03,116.44,116.4825,116.201,116.27,423607,104.3102234,104.3482961,104.0961205,104.1579326,423607,0,1
2010-08-04,116.06,116.28,116.04,116.28,315211,103.9698087,104.1668909,103.9518922,104.1668909,315211,0,1
2010-08-05,116.37,116.38,116.18,116.2,178518,104.2475155,104.2564737,104.0773081,104.0952247,178518,0,1
2010-08-06,116.73,116.8,116.56,116.66,105066,104.5700136,104.6327215,104.4177228,104.5073056,105066,0,1
2010-08-09,116.62,116.68,116.55,116.68,235835,104.4714725,104.5252222,104.4087645,104.5252222,235835,0,1
2010-08-10,117.04,117.05,116.41,116.56,146292,104.8477203,104.8566786,104.2833486,104.4177228,146292,0,1
2010-08-11,117.27,117.38,117.1466,117.25,56544,105.0537607,105.1523018,104.9432156,105.0358442,56544,0,1
2010-08-12,117.01,117.26,116.98,117.26,109377,104.8208454,105.0448025,104.7939706,105.0448025,109377,0,1
2010-08-13,117.19,117.19,117.07,117.12,77199,104.9820945,104.9820945,104.8745951,104.9193865,77199,0,1
2010-08-16,117.56,117.6192,117.3672,117.54,251593,105.3135509,105.3665839,105.1408352,105.2956343,251593,0,1
2010-08-17,117.35,117.3599,117.196,117.3,60397,105.125427,105.1342957,104.9874695,105.0806356,60397,0,1
2010-08-18,117.25,117.48,117.193,117.4,44786,105.0358442,105.2418846,104.984782,105.1702184,44786,0,1
2010-08-19,117.46,117.58,117.17,117.24,88462,105.2239681,105.3314675,104.9641779,105.0268859,88462,0,1
2010-08-20,117.19,117.44,117.16,117.41,94060,104.9820945,105.2060515,104.9552197,105.1791767,94060,0,1
2010-08-23,117.39,117.42,117.14,117.22,68964,105.1612601,105.188135,104.9373031,105.0089693,68964,0,1
2010-08-24,117.8401,117.93,117.66,117.73,93099,105.5644723,105.6450073,105.4031337,105.4658417,93099,0,1
2010-08-25,117.53,118.05,117.4591,118,3013201,105.2866761,105.7525067,105.2231618,105.7077153,3013201,0,1
2010-08-26,117.72,117.72,117.5101,117.58,80078,105.4568834,105.4568834,105.2688491,105.3314675,80078,0,1
2010-08-27,117.04,117.6656,116.97,117.47,242782,104.8477203,105.4081503,104.7850123,105.2329264,242782,0,1
2010-08-30,117.65,117.66,117.3856,117.39,251889,105.3941754,105.4031337,105.1573185,105.1612601,251889,0,1
2010-08-31,117.86,117.89,117.69,117.85,99386,105.5822993,105.6091742,105.4300085,105.573341,99386,0,1
2010-09-01,117.31,117.51,117.05,117.5,524704,105.2467866,105.4262202,105.0135229,105.4172486,524704,0.175472,1
2010-09-02,117.15,117.24,117.1,117.17,187366,105.1032397,105.1839849,105.0583813,105.1211831,187366,0,1
2010-09-03,116.83,116.92,116.66,116.66,403127,104.8161459,104.8968911,104.6636274,104.6636274,403127,0,1
2010-09-07,117.3,117.33,117.07,117.11,175589,105.2378149,105.26473,105.0314663,105.067353,175589,0,1
2010-09-08,117.07,117.32,116.88,117.12,289220,105.0314663,105.2557583,104.8610043,105.0763247,289220,0,1
2010-09-09,116.5,116.82,116.46,116.82,2665337,104.5200805,104.8071743,104.4841938,104.8071743,2665337,0,1
2010-09-10,116.35,116.41,116.24,116.35,134748,104.3855053,104.4393354,104.2868168,104.3855053,134748,0,1
2010-09-13,116.78,116.83,116.39,116.39,108091,104.7712875,104.8161459,104.421392,104.421392,108091,0,1
2010-09-14,117.17,117.21,116.92,116.95,90672,105.1211831,105.1570698,104.8968911,104.9238061,90672,0,1
2010-09-15,117.06,117.35,117.03,117.19,73859,105.0224946,105.2826733,104.9955796,105.1391264,73859,0,1
2010-09-16,116.95,117.0699,116.8338,117.03,72570,104.9238061,105.0313766,104.8195552,104.9955796,72570,0,1
2010-09-17,117.09,117.2,117.03,117.05,42848,105.0494096,105.1480981,104.9955796,105.0135229,42848,0,1
2010-09-20,117.31,117.31,117.039,117.17,136802,105.2467866,105.2467866,105.0036541,105.1211831,136802,0,1
2010-09-21,117.88,117.88,117.16,117.49,285531,105.7581724,105.7581724,105.1122114,105.4082769,285531,0,1
2010-09-22,117.85,118.14,117.82,117.97,482168,105.7312574,105.9914361,105.7043423,105.8389175,482168,0,1
2010-09-23,117.94,118.15,117.8125,118.15,121245,105.8120025,106.0004078,105.6976136,106.0004078,121245,0,1
2010-09-24,117.7,117.76,117.66,117.71,54878,105.5966822,105.6505122,105.5607954,105.6056538,54878,0,1
2010-09-27,118.13,118.16,117.92,117.92,265879,105.9824644,106.0093795,105.7940591,105.7940591,265879,0,1
2010-09-28,118.36,118.43,118.12,118.12,235359,106.1888131,106.2516149,105.9734928,105.9734928,235359,0,1
2010-09-29,118.28,118.4,118.21,118.38,103096,106.1170396,106.2246998,106.0542379,106.2067565,103096,0,1
2010-09-30,118.24,118.3,117.79,118.17,136851,106.0811529,106.134983,105.6774273,106.0183512,136851,0,1
2010-10-01,118.13,118.18,117.86,117.92,354991,106.1525603,106.1974907,105.9099362,105.9638527,354991,0.189592,1
2010-10-04,118.34,118.38,118.2525,118.28,199651,106.341268,106.3772123,106.2626398,106.2873515,199651,0,1
2010-10-05,118.47,118.51,118.4048,118.42,190697,106.458087,106.4940314,106.3994978,106.4131566,190697,0,1
2010-10-06,118.74,118.9474,118.69,118.91,111676,106.7007112,106.8870825,106.6557808,106.8534745,111676,0,1
2010-10-07,118.86,118.9,118.79,118.84,56710,106.8085441,106.8444885,106.7456416,106.790572,56710,0,1
2010-10-08,118.96,119.1669,118.93,119.1,195135,106.8984049,107.0843269,106.8714467,107.0242101,195135,0,1
2010-10-11,119.01,119.14,118.9116,119,196353,106.9433353,107.0601544,106.8549123,106.9343493,196353,0,1
2010-10-12,118.8,119.1084,118.78,119.07,57581,106.7546277,107.0317584,106.7366555,106.9972518,57581,0,1
2010-10-13,118.91,118.93,118.59,118.7,153212,106.8534745,106.8714467,106.56592,106.6647669,153212,0,1
2010-10-14,118.55,118.82,118.49,118.82,53513,106.5299757,106.7725998,106.4760592,106.7725998,53513,0,1
2010-10-15,118.46,118.63,118.41,118.55,219146,106.449101,106.6018643,106.4041706,106.5299757,219146,0,1
2010-10-18,118.87,118.9,118.63,118.68,37715,106.8175302,106.8444885,106.6018643,106.6467947,37715,0,1
2010-10-19,118.96,119.078,118.73,118.73,37505,106.8984049,107.0044407,106.6917251,106.6917251,37505,0,1
2010-10-20,119.01,119.13,118.84,118.88,41683,106.9433353,107.0511683,106.790572,106.8265163,41683,0,1
2010-10-21,118.75,118.93,118.74,118.83,44521,106.7096973,106.8714467,106.7007112,106.7815859,44521,0,1
2010-10-22,118.68,118.78,118.6519,118.7,62953,106.6467947,106.7366555,106.6215438,106.6647669,62953,0,1
2010-10-25,118.61,118.94,118.5924,118.92,49191,106.5838922,106.8804328,106.5680767,106.8624606,49191,0,1
2010-10-26,118.18,118.37,118.16,118.35,68975,106.1974907,106.3682262,106.1795186,106.3502541,68975,0,1
2010-10-27,117.83,118.09,117.82,118.08,216645,105.8829779,106.116616,105.8739919,106.1076299,216645,0,1
2010-10-28,118.42,118.4599,118.2296,118.24,54212,106.4131566,106.4490111,106.2420617,106.2514072,54212,0,1
2010-10-29,118.74,118.79,118.5986,118.6,55398,106.7007112,106.7456416,106.573648,106.5749061,55398,0,1
2010-11-01,118.61,118.76,118.46,118.76,338037,106.748501,106.8835003,106.6135016,106.8835003,338037,0.183182,1
2010-11-02,118.7,118.7698,118.623,118.7,39533,106.8295006,106.8923203,106.7602009,106.8295006,39533,0,1
2010-11-03,119.03,119.04,118.66,118.86,70981,107.1264992,107.1354992,106.7935008,106.9734999,70981,0,1
2010-11-04,119.41,119.5114,119.31,119.3194,114186,107.4684976,107.5597572,107.378498,107.386958,114186,0,1
2010-11-05,119.08,119.3644,119.06,119.27,530168,107.171499,107.4274578,107.1534991,107.3424982,530168,0,1
2010-11-08,119.02,119.14,118.9604,119.09,80695,107.1174992,107.2254987,107.0638595,107.1804989,80695,0,1
2010-11-09,118.37,119.01,118.29,119.01,229954,106.532502,107.1084993,106.4605023,107.1084993,229954,0,1
2010-11-10,118.6,118.6599,117.8201,118.34,124881,106.739501,106.7934108,106.0375943,106.5055021,124881,0,1
2010-11-11,118.42,118.62,118.2086,118.62,102828,106.5775018,106.7575009,106.3872426,106.7575009,102828,0,1
2010-11-12,117.86,118.4098,117.68,118.29,1107325,106.0735041,106.5683218,105.9115049,106.4605023,1107325,0,1
2010-11-15,117.03,117.63,117.02,117.41,56920,105.3265076,105.8665051,105.3175077,105.668506,56920,0,1
2010-11-16,117.32,117.32,116.82,117.22,188348,105.5875064,105.5875064,105.1375085,105.4975068,188348,0,1
2010-11-17,117.27,117.5197,117.2,117.41,50084,105.5425066,105.7672355,105.4795069,105.668506,50084,0,1
2010-11-18,117.05,117.09,116.75,117.03,162522,105.3445075,105.3805074,105.0745088,105.3265076,162522,0,1
2010-11-19,117,117.1293,116.93,116.93,73758,105.2995077,105.4158772,105.236508,105.236508,73758,0,1
2010-11-22,117.51,117.55,117.13,117.18,122265,105.7585056,105.7945054,105.4165072,105.461507,122265,0,1
2010-11-23,117.67,117.89,117.62,117.73,137155,105.9025049,106.100504,105.8575051,105.9565047,137155,0,1
2010-11-24,116.93,117.38,116.85,117.38,49025,105.236508,105.6415061,105.1645084,105.6415061,49025,0,1
2010-11-26,117.15,117.18,117.036,117.07,19958,105.4345071,105.461507,105.3319076,105.3625074,19958,0,1
2010-11-29,117.2139,117.3598,117.16,117.34,56197,105.4920168,105.6233262,105.4435071,105.6055063,56197,0,1
2010-11-30,117.2139,117.2139,117.2139,117.2139,65300,105.4920168,105.4920168,105.4920168,105.4920168,65300,0,1
2010-12-01,116.47,116.81,116.42,116.62,76831,104.9797932,105.2862509,104.9347259,105.1149952,76831,0.17476,1
2010-12-02,116.2,116.51,116.19,116.38,45624,104.7364298,105.0158471,104.7274163,104.8986721,45624,0,1
2010-12-03,116.43,116.73,116.3148,116.73,221369,104.9437394,105.2141432,104.8399043,105.2141432,221369,0,1
2010-12-06,116.87,116.92,116.742,116.79,228189,105.3403317,105.385399,105.2249594,105.268224,228189,0,1
2010-12-07,115.93,116.538,115.79,116.49,100375,104.4930663,105.0410848,104.3668778,104.9978202,100375,0,1
2010-12-08,115.2,115.35,114.83,115.28,89110,103.8350835,103.9702855,103.5015854,103.9071912,89110,0,1
2010-12-09,114.98,115.29,114.92,115.24,248630,103.6367874,103.9162047,103.5827066,103.8711374,248630,0,1
2010-12-10,114.57,114.95,114.56,114.92,113856,103.2672354,103.609747,103.258222,103.5827066,113856,0,1
2010-12-13,114.97,115.1119,114.45,114.53,178403,103.6277739,103.7556749,103.1590739,103.2311816,178403,0,1
2010-12-14,114.31,114.9,114.068,114.84,127189,103.0328854,103.5646797,102.8147596,103.5105989,127189,0,1
2010-12-15,114.099,114.6192,113.905,114.44,100590,102.8427014,103.3115817,102.6678402,103.1500604,100590,0,1
2010-12-16,114.36,114.4156,113.776,114.08,109722,103.0779527,103.1280676,102.5515665,102.8255758,109722,0,1
2010-12-17,114.87,114.99,114.4608,114.53,205253,103.5376393,103.6458008,103.1688084,103.2311816,205253,0,1
2010-12-20,114.93,115.29,114.8132,115.12,96844,103.5917201,103.9162047,103.4864428,103.7629758,96844,0,1
2010-12-21,114.96,115.07,114.7,114.98,129011,103.6187605,103.7179085,103.3844104,103.6367874,129011,0,1
2010-12-22,114.775,114.96,114.6119,114.93,102753,103.4520114,103.6187605,103.3050018,103.5917201,102753,0,1
2010-12-23,114.46,114.55,114.401,114.55,48227,103.1680873,103.2492085,103.1149079,103.2492085,48227,0,1
2010-12-27,114.59,114.61,114.15,114.33,52905,103.2852624,103.3032893,102.88867,103.0509123,52905,0,1
2010-12-28,113.82,114.36,113.66,114.32,146942,102.7688928,103.2564627,102.6244277,103.2203464,146942,0.197113,1
2010-12-29,114.64,114.72,113.82,113.87,128937,103.5092767,103.5815093,102.7688928,102.8140382,128937,0,1
2010-12-30,114.46,114.55,114.265,114.55,54718,103.3467534,103.4280151,103.1706865,103.4280151,54718,0,1
2010-12-31,114.65,114.842,114.43,114.43,32134,103.5183058,103.6916639,103.3196662,103.3196662,32134,0,1
2011-01-03,114.71,114.7781,114.25,114.36,88468,103.5724802,103.6339682,103.1571429,103.2564627,88468,0,1
2011-01-04,114.78,114.98,114.63,114.8,40489,103.6356837,103.8162651,103.5002476,103.6537418,40489,0,1
2011-01-05,114.14,114.3,113.96,114.24,66308,103.0578231,103.2022883,102.8952998,103.1481138,66308,0,1
2011-01-06,114.39,114.47,114.2,114.3,231819,103.2835499,103.3557825,103.1119975,103.2022883,231819,0,1
2011-01-07,114.97,115.13,114.59,114.62,94459,103.8072361,103.9517012,103.4641313,103.4912186,94459,0,1
2011-01-10,115.26,115.26,115.0699,115.11,356514,104.0690791,104.0690791,103.8974365,103.9336431,356514,0,1
2011-01-11,115.04,115.28,114.9435,115.28,45715,103.8704396,104.0871373,103.783309,104.0871373,45715,0,1
